Date,Team_base,Time,Opponent,Rank_base,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,__key,Rank_cfn,Team_cfn,FiveYearAvgAttendance,FiveYearCapacityPct,2022AvgAttendance,2022CapacityPct,FiveYearCapacityPct_f,2022CapacityPct_f,AutoCapacity,AutoFillRate,Team
9/16/2006,New Mexico,6:00 PM,Missouri*,NR,"University StadiumAlbuquerque, NM",mtn,L 1727,27806,1,1,38634,0.719728736,False,False,0.0,0.0,0.0,82,49,NR,MWC,2006,9,16,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/23/2006,New Mexico,3:00 PM,UTEP*,NR,"University StadiumAlbuquerque, NM",CSTV,W 2613,34069,1,2,38634,0.88183983,False,False,0.02,0.0,0.0,65,46,NR,MWC,2006,9,23,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/7/2006,New Mexico,6:00 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",Not on TV,L 1014,31375,2,3,38634,0.812108505,False,False,0.04,0.0,0.0,80,59,NR,MWC,2006,10,7,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/19/2006,New Mexico,7:00 PM,Utah,NR,"University StadiumAlbuquerque, NM",mtn,W 3431,23471,3,4,38634,0.607521872,False,False,0.0,0.0,0.0,61,30,NR,MWC,2006,10,19,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/11/2006,New Mexico,3:30 PM,TCU,NR,"University StadiumAlbuquerque, NM",mtn,L 2127,32754,5,4,38634,0.847802454,False,False,0.0,0.0,0.0,62,22,NR,MWC,2006,11,11,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/25/2006,New Mexico,12:30 PM,San Diego State,NR,"University StadiumAlbuquerque, NM",Not on TV,W 4114,23421,5,6,38634,0.606227675,False,False,0.0,0.0,0.0,64,31,NR,MWC,2006,11,25,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
12/23/2006,New Mexico,2:30 PM,San Jose State*,NR,"University StadiumAlbuquerque, NM (New Mexico Bowl)",ESPN,L 1220,34111,6,6,38634,0.882926956,False,False,0.0,0.0,0.0,45,26,NR,MWC,2006,12,23,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/8/2007,New Mexico,7:30 PM,New Mexico State*,NR,"University StadiumAlbuquerque, NM (Rio Grande Rivalry)",mtn,W 4434,41033,0,1,38634,1.062095563,False,False,0.0,0.0,0.0,91,61,NR,MWC,2007,9,8,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/22/2007,New Mexico,6:00 PM,Sacramento State*,NR,"University StadiumAlbuquerque, NM",mtn,W 580,27023,2,1,38634,0.699461614,False,False,0.0,0.0,0.0,86,54,NR,MWC,2007,9,22,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/29/2007,New Mexico,6:30 PM,BYU,NR,"University StadiumAlbuquerque, NM",mtn,L 2431,34204,3,1,38634,0.885334162,False,False,0.0,0.0,0.0,83,58,NR,MWC,2007,9,29,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/25/2007,New Mexico,7:00 PM,Air Force,NR,"University StadiumAlbuquerque, NM",mtn,W 3431,26287,5,2,38634,0.680411037,False,False,0.0,0.0,0.0,79,34,NR,MWC,2007,10,25,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/10/2007,New Mexico,1:00 PM,Colorado State,NR,"University StadiumAlbuquerque, NM",mtn,W 2623,27301,6,3,38634,0.706657348,False,False,0.0,0.0,0.0,74,37,NR,MWC,2007,11,10,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/24/2007,New Mexico,7:00 PM,UNLV,NR,"University StadiumAlbuquerque, NM",mtn,W 276,22658,7,4,38634,0.586478232,False,False,0.0,0.0,0.0,45,24,NR,MWC,2007,11,24,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
12/22/2007,New Mexico,2:30 PM,Nevada*,NR,"University StadiumAlbuquerque, NM (New Mexico Bowl)",ESPN,W 230,30223,8,4,38634,0.782290211,False,False,0.0,0.0,0.0,40,17,NR,MWC,2007,12,22,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
8/30/2008,New Mexico,4:00 PM,TCU,NR,"University StadiumAlbuquerque, NM",Versus,L 326,31583,0,0,40094,0.787723849,False,False,0.0,0.0,0.0,84,61,NR,MWC,2008,8,30,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/6/2008,New Mexico,3:00 PM,Texas A&M*,NR,"University StadiumAlbuquerque, NM",Versus,L 2228,28007,0,1,40094,0.698533446,False,False,0.0,0.0,0.0,91,51,NR,MWC,2008,9,6,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/13/2008,New Mexico,6:00 PM,Arizona*,NR,"University StadiumAlbuquerque, NM",CBS CS,W 3628,32337,0,2,40094,0.806529655,False,False,0.0,0.0,0.0,83,47,NR,MWC,2008,9,13,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/4/2008,New Mexico,7:30 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",mtn,W 240,28752,2,3,40094,0.71711478,False,False,0.35,0.0,0.0,80,50,NR,MWC,2008,10,4,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/18/2008,New Mexico,4:00 PM,San Diego State,NR,"University StadiumAlbuquerque, NM",mtn,W 707,26695,3,4,40094,0.665810346,False,False,0.0,0.0,0.0,75,37,NR,MWC,2008,10,18,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/1/2008,New Mexico,7:30 PM,No. 10 Utah,NR,"University StadiumAlbuquerque, NM",mtn,L 1013,30901,4,5,40094,0.770713823,False,False,0.0,0.0,0.0,75,38,10,MWC,2008,11,1,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/12/2009,New Mexico,6:00 PM,Tulsa*,NR,"University StadiumAlbuquerque, NM",Mtn,L 1044,30051,0,1,40094,0.749513643,True,False,0.0,0.0,0.0,80,57,NR,MWC,2009,9,12,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/19/2009,New Mexico,5:30 PM,Air Force,NR,"University StadiumAlbuquerque, NM",CBS CS,L 1337,26246,0,2,40094,0.654611663,True,False,0.0,0.0,0.0,75,52,NR,MWC,2009,9,19,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/26/2009,New Mexico,8:00 PM,New Mexico State*,NR,"University StadiumAlbuquerque, NM (Rio Grande Rivalry)",Mtn,L 1720,35248,0,3,40094,0.879134035,True,False,0.0,0.0,0.0,83,43,NR,MWC,2009,9,26,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/24/2009,New Mexico,6:00 PM,UNLV,NR,"University StadiumAlbuquerque, NM",Mtn,L 1734,24021,0,6,40094,0.599117075,True,False,0.0,0.0,0.0,70,35,NR,MWC,2009,10,24,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/14/2009,New Mexico,12:00 PM,BYU,NR,"University StadiumAlbuquerque, NM",Mtn,L 1924,24344,0,9,40094,0.607173143,True,False,0.02,0.0,0.0,53,39,NR,MWC,2009,11,14,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/21/2009,New Mexico,4:00 PM,Colorado State,NR,"University StadiumAlbuquerque, NM",Mtn,W 2927,21751,0,10,40094,0.542500125,True,False,0.0,0.0,0.0,58,21,NR,MWC,2009,11,21,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/11/2010,New Mexico,6:00 PM,Texas Tech*,NR,"University StadiumAlbuquerque, NM",mtn,L 1752,25734,0,1,39224,0.656077911,False,False,0.0,0.0,0.0,83,46,NR,MWC,2010,9,11,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/18/2010,New Mexico,6:00 PM,No. 14 Utah,NR,"University StadiumAlbuquerque, NM",mtn,L 1456,23940,0,2,39224,0.610340608,False,False,0.0,0.0,0.0,91,56,14,MWC,2010,9,18,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/2/2010,New Mexico,4:00 PM,UTEP*,NR,"University StadiumAlbuquerque, NM",mtn,L 2038,22511,0,4,39224,0.573908831,False,False,0.06,0.0,0.0,85,55,NR,MWC,2010,10,2,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/23/2010,New Mexico,8:00 PM,San Diego State,NR,"University StadiumAlbuquerque, NM",mtn,L 2030,16488,0,6,39224,0.420354885,False,False,0.0,0.0,0.0,65,39,NR,MWC,2010,10,23,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/6/2010,New Mexico,4:00 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",mtn,W 3431,18017,0,8,39224,0.459336121,False,False,0.0,0.0,0.0,72,32,NR,MWC,2010,11,6,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/27/2010,New Mexico,2:00 PM,No. 4 TCU,NR,"University StadiumAlbuquerque, NM",Versus,L 1766,18640,1,10,39224,0.475219254,False,False,0.0,0.0,0.0,55,14,4,MWC,2010,11,27,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/3/2011,New Mexico,4:00 PM,Colorado State,NR,"University StadiumAlbuquerque, NM",mtn,L 1014,21454,0,0,39224,0.546961044,False,False,0.0,0.0,0.0,92,68,NR,MWC,2011,9,3,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/17/2011,New Mexico,1:30 PM,Texas Tech*,NR,"University StadiumAlbuquerque, NM",Versus,L 1359,20674,0,2,39224,0.52707526,False,False,0.03,0.0,0.0,78,54,NR,MWC,2011,9,17,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/24/2011,New Mexico,4:00 PM,No. 20 (FCS) Sam Houston State*,NR,"University StadiumAlbuquerque, NM",Not on TV,L 4548 OT,16313,0,3,39224,0.415893331,False,False,0.0,0.0,0.0,87,44,2,MWC,2011,9,24,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/1/2011,New Mexico,6:00 PM,New Mexico State*,NR,"University StadiumAlbuquerque, NM (Rio Grande Rivalry)",mtn,L 2842,30091,0,4,39224,0.767157863,False,False,0.0,0.0,0.0,82,47,NR,MWC,2011,10,1,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/29/2011,New Mexico,12:00 PM,Air Force,NR,"University StadiumAlbuquerque, NM",mtn,L 042,16691,0,7,39224,0.425530288,False,False,0.0,0.0,0.0,68,32,NR,MWC,2011,10,29,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/12/2011,New Mexico,8:00 PM,UNLV,NR,"University StadiumAlbuquerque, NM",mtn,W 2114,14937,0,9,39224,0.380812768,False,False,0.0,0.0,0.0,68,37,NR,MWC,2011,11,12,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/1/2012,New Mexico,3:00 PM,Southern*,NR,"University StadiumAlbuquerque, NM",Not on TV,W 6621,28450,0,0,39224,0.725321232,True,False,0.0,0.0,0.0,93,58,NR,MWC,2012,9,1,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/29/2012,New Mexico,4:00 PM,No. 24 Boise State,NR,"University StadiumAlbuquerque, NM",Comcast,L 2932,28270,2,2,39224,0.720732205,True,False,0.0,0.0,0.0,79,55,24,MWC,2012,9,29,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/6/2012,New Mexico,4:00 PM,Texas State*,NR,"University StadiumAlbuquerque, NM",PVN,W 3514,22135,2,3,39224,0.564322864,True,False,0.0,0.0,0.0,79,49,NR,MWC,2012,10,6,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/27/2012,New Mexico,1:30 PM,Fresno State,NR,"University StadiumAlbuquerque, NM",Comcast/TWCSN,L 3249,19856,4,4,39224,0.506220681,True,False,0.0,0.0,0.0,60,29,NR,MWC,2012,10,27,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/10/2012,New Mexico,1:30 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",Comcast,L 2328,17839,4,6,39224,0.454798083,True,False,0.0,0.0,0.0,54,31,NR,MWC,2012,11,10,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/17/2012,New Mexico,1:30 PM,Nevada,NR,"University StadiumAlbuquerque, NM (Battle of the Wolves)",Comcast,L 2431,17290,4,7,39224,0.44080155,True,False,0.0,0.0,0.0,59,28,NR,MWC,2012,11,17,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
8/31/2013,New Mexico,6:00 PM,UTSA*,NR,"University StadiumAlbuquerque, NM",KASY,L 1321,26311,0,0,39224,0.670788293,False,False,0.0,0.0,0.0,96,63,NR,MWC,2013,8,31,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/28/2013,New Mexico,6:00 PM,UNLV,NR,"University StadiumAlbuquerque, NM",Not on TV,L 4256,23639,1,2,39224,0.602666735,False,False,0.0,0.0,0.0,69,36,NR,MWC,2013,9,28,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/5/2013,New Mexico,5:00 PM,New Mexico State*,NR,"University StadiumAlbuquerque, NM (Rio Grande Rivalry)",RTRM,W 6617,29749,1,3,39224,0.758438711,False,False,0.0,0.0,0.0,62,39,NR,MWC,2013,10,5,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/19/2013,New Mexico,7:00 PM,Utah State,NR,"University StadiumAlbuquerque, NM",RTRM,L 1045,19739,2,4,39224,0.503237814,False,False,0.0,0.0,0.0,66,29,NR,MWC,2013,10,19,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/8/2013,New Mexico,7:00 PM,Air Force,NR,"University StadiumAlbuquerque, NM",ESPNU,W 4537,21833,2,6,39224,0.556623496,False,False,0.0,0.0,0.0,64,25,NR,MWC,2013,11,8,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/16/2013,New Mexico,5:00 PM,Colorado State,NR,"University StadiumAlbuquerque, NM",RTRM,L 4266,19376,3,6,39224,0.493983276,False,False,0.0,0.0,0.0,62,41,NR,MWC,2013,11,16,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
8/30/2014,New Mexico,6:00 PM,UTEP*,NR,"University StadiumAlbuquerque, NM",MWN,L 2431,25802,0,0,39224,0.657811544,False,False,0.0,0.0,0.0,90,56,NR,MWC,2014,8,30,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/6/2014,New Mexico,5:00 PM,No. 17 Arizona State*,NR,"University StadiumAlbuquerque, NM",CBSSN,L 2358,25742,0,1,39224,0.656281868,False,False,0.0,0.0,0.0,82,58,17,MWC,2014,9,6,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/26/2014,New Mexico,6:00 PM,Fresno State,NR,"University StadiumAlbuquerque, NM",ESPN2,L 2435,21005,1,2,39224,0.535513971,False,False,0.0,0.0,0.0,79,55,NR,MWC,2014,9,26,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/10/2014,New Mexico,7:30 PM,San Diego State,NR,"University StadiumAlbuquerque, NM",ESPNU,L 1424,19497,2,3,39224,0.497068122,False,False,0.07,0.0,0.0,66,52,NR,MWC,2014,10,10,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/8/2014,New Mexico,5:00 PM,Boise State,NR,"University StadiumAlbuquerque, NM",CBSSN,L 4960,21089,3,5,39224,0.537655517,False,False,0.0,0.0,0.0,70,37,NR,MWC,2014,11,8,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/29/2014,New Mexico,1:30 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",RTRM,W 3630,18489,3,8,39224,0.47136957,False,False,0.0,0.0,0.0,67,21,NR,MWC,2014,11,29,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/5/2015,New Mexico,6:00 PM,Mississippi Valley State*,NR,"University StadiumAlbuquerque, NM",Not on TV,W 660,21930,0,0,39224,0.559096472,False,False,0.01,0.0,0.0,82,63,NR,MWC,2015,9,5,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/12/2015,New Mexico,6:00 PM,Tulsa*,NR,"University StadiumAlbuquerque, NM",ESPN3,L 2140,24167,1,0,39224,0.616127881,False,False,0.0,0.0,0.0,91,58,NR,MWC,2015,9,12,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/3/2015,New Mexico,6:00 PM,New Mexico State*,NR,"University StadiumAlbuquerque, NM (Rio Grande Rivalry)",RTRM,W 3829,30900,2,2,39224,0.78778299,False,False,0.0,0.0,0.0,77,57,NR,MWC,2015,10,3,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/17/2015,New Mexico,5:00 PM,Hawaii,NR,"University StadiumAlbuquerque, NM",RTRM,W 2827,20541,3,3,39224,0.523684479,False,False,0.0,0.0,0.0,73,48,NR,MWC,2015,10,17,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/7/2015,New Mexico,1:30 PM,Utah State,NR,"University StadiumAlbuquerque, NM",CBSSN,W 1413,19886,4,4,39224,0.506985519,False,False,0.0,0.0,0.0,54,29,NR,MWC,2015,11,7,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/21/2015,New Mexico,3:30 PM,Colorado State,NR,"University StadiumAlbuquerque, NM",RTRM,L 2128,21643,6,4,39224,0.551779523,False,False,0.0,0.0,0.0,53,27,NR,MWC,2015,11,21,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/28/2015,New Mexico,8:15 PM,Air Force,NR,"University StadiumAlbuquerque, NM",ESPNU,W 4735,18868,6,5,39224,0.481032021,False,False,0.0,0.0,0.0,48,30,NR,MWC,2015,11,28,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
12/19/2015,New Mexico,12:00 PM,Arizona*,NR,"University StadiumAlbuquerque, NM (New Mexico Bowl, rivalry)",ESPN,L 3745,30289,7,5,39224,0.772205792,False,False,0.0,0.0,0.0,45,20,NR,MWC,2015,12,19,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
9/1/2016,New Mexico,7:00 PM,South Dakota*,NR,"University StadiumAlbuquerque, NM",RTSW/RTRM,W 4821,20221,0,0,39224,0.515526208,False,False,0.0,0.0,0.0,86,60,NR,MWC,2016,9,1,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/1/2016,New Mexico,2:00 PM,San Jose State,NR,"University StadiumAlbuquerque, NM",RTRM,W 4841,19852,1,2,39224,0.506118703,False,False,0.0,0.0,0.0,80,52,NR,MWC,2016,10,1,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/7/2016,New Mexico,7:00 PM,No. 19 Boise State,NR,"University StadiumAlbuquerque, NM",CBSSN,L 2149,20090,2,2,39224,0.512186416,False,False,0.0,0.0,0.0,73,41,19,MWC,2016,10,7,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
10/22/2016,New Mexico,7:00 PM,LouisianaMonroe*,NR,"University StadiumAlbuquerque, NM",RTRM/RTSW,W 5917,18099,3,3,39224,0.461426678,False,False,0.0,0.0,0.0,79,40,NR,MWC,2016,10,22,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/5/2016,New Mexico,8:15 PM,Nevada,NR,"University StadiumAlbuquerque, NM (Battle of the Wolves)",ESPNU,W 3526,17290,5,3,39224,0.44080155,False,False,0.33,0.0,0.0,68,48,NR,MWC,2016,11,5,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
11/26/2016,New Mexico,8:15 PM,Wyoming,NR,"University StadiumAlbuquerque, NM",ESPN2,W 5635,16698,7,4,39224,0.42570875,False,False,0.0,0.0,0.0,49,26,NR,MWC,2016,11,26,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
12/17/2016,New Mexico,12:00 PM,UTSA*,NR,"University StadiumAlbuquerque, NM (New Mexico Bowl)",ESPN,W 2320,29688,8,4,39224,0.756883541,False,False,0.36,0.0,0.0,51,29,NR,MWC,2016,12,17,new mexico,116.0,New Mexico,12708.2,42.08%,15186.0,50.28%,0.4208,0.5028,30202.86396181384,0.4208,New Mexico
8/31/2000,Northwestern,7:00 PM,Northern Illinois*,NR,"Ryan FieldEvanston, IL",Not on TV,W 3517,23352,0,0,47130,0.495480586,False,False,0.0,0.0,0.0,82,67,NR,Big-10,2000,8,31,northwestern,,,,,,,,,,,Northwestern
9/9/2000,Northwestern,12:00 PM,Duke*,NR,"Ryan FieldEvanston, IL",Not on TV,W 385,23209,1,0,47130,0.492446425,False,False,0.03,0.0,0.0,85,64,NR,Big-10,2000,9,9,northwestern,,,,,,,,,,,Northwestern
10/7/2000,Northwestern,11:00 AM,Indiana,22,"Ryan FieldEvanston, IL",ESPN+,W 5233,30201,4,1,47130,0.640802037,False,False,0.0,0.0,0.0,48,25,NR,Big-10,2000,10,7,northwestern,,,,,,,,,,,Northwestern
10/14/2000,Northwestern,11:00 AM,No. 21 Purdue,17,"Ryan FieldEvanston, IL",ESPN,L 2841,41503,5,1,47130,0.880606832,False,False,0.07,0.0,0.0,79,44,21,Big-10,2000,10,14,northwestern,,,,,,,,,,,Northwestern
11/4/2000,Northwestern,2:30 PM,No. 12 Michigan,21,"Ryan FieldEvanston, IL",ABC,W 5451,47130,6,2,47130,1.0,False,False,0.0,0.0,0.0,59,28,12,Big-10,2000,11,4,northwestern,,,,,,,,,,,Northwestern
11/18/2000,Northwestern,11:00 AM,Illinois,23,"Ryan FieldEvanston, IL (Sweet Sioux Tomahawk)",ESPN2,W 6123,40658,7,3,47130,0.8626777,False,False,0.0,0.0,0.0,32,16,NR,Big-10,2000,11,18,northwestern,,,,,,,,,,,Northwestern
9/29/2001,Northwestern,2:30 PM,No. 23 Michigan State,16,"Ryan FieldEvanston, IL",ABC,W 2726,40103,2,0,47130,0.850901761,False,False,0.0,0.0,0.0,56,44,23,Big-10,2001,9,29,northwestern,,,,,,,,,,,Northwestern
10/13/2001,Northwestern,11:00 AM,Minnesota,NR,"Ryan FieldEvanston, IL",ESPN+,W 2317,31097,3,1,47130,0.659813282,False,False,0.47,0.0,0.0,67,47,NR,Big-10,2001,10,13,northwestern,,,,,,,,,,,Northwestern
10/20/2001,Northwestern,2:30 PM,Penn State,20,"Ryan FieldEvanston, IL",ABC,L 3538,42512,4,1,47130,0.902015701,False,False,0.0,0.0,0.0,64,38,NR,Big-10,2001,10,20,northwestern,,,,,,,,,,,Northwestern
11/10/2001,Northwestern,11:00 AM,Iowa,NR,"Ryan FieldEvanston, IL",ESPN+,L 1659,36458,4,4,47130,0.773562487,False,False,0.0,0.0,0.0,55,25,NR,Big-10,2001,11,10,northwestern,,,,,,,,,,,Northwestern
11/17/2001,Northwestern,11:00 AM,Bowling Green*,NR,"Ryan FieldEvanston, IL",Not on TV,L 4243,23545,4,5,47130,0.499575642,False,False,0.0,0.0,0.0,62,32,NR,Big-10,2001,11,17,northwestern,,,,,,,,,,,Northwestern
